Systematic Name,Standard Name,disease,Evidence Code,Reference,term_link,gene_link
YNR041C,COQ2,multiple system atrophy,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/23758206' target='_blank'>PMID:23758206</a>,<a href='https://www.yeastgenome.org/disease/DOID:4752' target='_blank'>multiple system atrophy</a>,<a href='https://www.yeastgenome.org/locus/YNR041C/disease' target='_blank'>YNR041C</a>
YOL013C,HRD1,alpha 1-antitrypsin deficiency,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28617828' target='_blank'>PMID:28617828</a>,<a href='https://www.yeastgenome.org/disease/DOID:13372' target='_blank'>alpha 1-antitrypsin deficiency</a>,<a href='https://www.yeastgenome.org/locus/YOL013C/disease' target='_blank'>YOL013C</a>
YOL013C,HRD1,alpha 1-antitrypsin deficiency,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28617828' target='_blank'>PMID:28617828</a>,<a href='https://www.yeastgenome.org/disease/DOID:13372' target='_blank'>alpha 1-antitrypsin deficiency</a>,<a href='https://www.yeastgenome.org/locus/YOL013C/disease' target='_blank'>YOL013C</a>
YOL031C,SIL1,Marinesco-Sjogren syndrome,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/28257000' target='_blank'>PMID:28257000</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080195' target='_blank'>Marinesco-Sjogren syndrome</a>,<a href='https://www.yeastgenome.org/locus/YOL031C/disease' target='_blank'>YOL031C</a>
YOL031C,SIL1,Marinesco-Sjogren syndrome,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28257000' target='_blank'>PMID:28257000</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080195' target='_blank'>Marinesco-Sjogren syndrome</a>,<a href='https://www.yeastgenome.org/locus/YOL031C/disease' target='_blank'>YOL031C</a>
YOL049W,GSH2,Huntington's disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/14657499' target='_blank'>PMID:14657499</a>,<a href='https://www.yeastgenome.org/disease/DOID:12858' target='_blank'>Huntington's disease</a>,<a href='https://www.yeastgenome.org/locus/YOL049W/disease' target='_blank'>YOL049W</a>
YOL049W,GSH2,Huntington's disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/14657499' target='_blank'>PMID:14657499</a>,<a href='https://www.yeastgenome.org/disease/DOID:12858' target='_blank'>Huntington's disease</a>,<a href='https://www.yeastgenome.org/locus/YOL049W/disease' target='_blank'>YOL049W</a>
YOL071W,SDH5,paraganglioma,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25860149' target='_blank'>PMID:25860149</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050773' target='_blank'>paraganglioma</a>,<a href='https://www.yeastgenome.org/locus/YOL071W/disease' target='_blank'>YOL071W</a>
YOL081W,IRA2,neurofibromatosis 1,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/25486365' target='_blank'>PMID:25486365</a>,<a href='https://www.yeastgenome.org/disease/DOID:0111253' target='_blank'>neurofibromatosis 1</a>,<a href='https://www.yeastgenome.org/locus/YOL081W/disease' target='_blank'>YOL081W</a>
YOL081W,IRA2,neurofibromatosis 1,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/29662612' target='_blank'>PMID:29662612</a>,<a href='https://www.yeastgenome.org/disease/DOID:0111253' target='_blank'>neurofibromatosis 1</a>,<a href='https://www.yeastgenome.org/locus/YOL081W/disease' target='_blank'>YOL081W</a>
YOL081W,IRA2,neurofibromatosis 1,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25486365' target='_blank'>PMID:25486365</a>,<a href='https://www.yeastgenome.org/disease/DOID:0111253' target='_blank'>neurofibromatosis 1</a>,<a href='https://www.yeastgenome.org/locus/YOL081W/disease' target='_blank'>YOL081W</a>
YOL081W,IRA2,neurofibromatosis 1,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/29662612' target='_blank'>PMID:29662612</a>,<a href='https://www.yeastgenome.org/disease/DOID:0111253' target='_blank'>neurofibromatosis 1</a>,<a href='https://www.yeastgenome.org/locus/YOL081W/disease' target='_blank'>YOL081W</a>
YOL081W,IRA2,neurofibromatosis,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/2121369' target='_blank'>PMID:2121369</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YOL081W/disease' target='_blank'>YOL081W</a>
YOL081W,IRA2,neurofibromatosis,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/2121371' target='_blank'>PMID:2121371</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YOL081W/disease' target='_blank'>YOL081W</a>
YOL081W,IRA2,neurofibromatosis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/2121369' target='_blank'>PMID:2121369</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YOL081W/disease' target='_blank'>YOL081W</a>
YOL081W,IRA2,neurofibromatosis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/2121371' target='_blank'>PMID:2121371</a>,<a href='https://www.yeastgenome.org/disease/DOID:8712' target='_blank'>neurofibromatosis</a>,<a href='https://www.yeastgenome.org/locus/YOL081W/disease' target='_blank'>YOL081W</a>
YOL090W,MSH2,breast cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26381082' target='_blank'>PMID:26381082</a>,<a href='https://www.yeastgenome.org/disease/DOID:1612' target='_blank'>breast cancer</a>,<a href='https://www.yeastgenome.org/locus/YOL090W/disease' target='_blank'>YOL090W</a>
YOL090W,MSH2,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/29654124' target='_blank'>PMID:29654124</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YOL090W/disease' target='_blank'>YOL090W</a>
YOL090W,MSH2,ovarian cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26381082' target='_blank'>PMID:26381082</a>,<a href='https://www.yeastgenome.org/disease/DOID:2394' target='_blank'>ovarian cancer</a>,<a href='https://www.yeastgenome.org/locus/YOL090W/disease' target='_blank'>YOL090W</a>
YOL090W,MSH2,Lynch syndrome,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25302077' target='_blank'>PMID:25302077</a>,<a href='https://www.yeastgenome.org/disease/DOID:3883' target='_blank'>Lynch syndrome</a>,<a href='https://www.yeastgenome.org/locus/YOL090W/disease' target='_blank'>YOL090W</a>
YOL093W,TRM10,glucose metabolism disease,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/25053765' target='_blank'>PMID:25053765</a>,<a href='https://www.yeastgenome.org/disease/DOID:4194' target='_blank'>glucose metabolism disease</a>,<a href='https://www.yeastgenome.org/locus/YOL093W/disease' target='_blank'>YOL093W</a>
YOL093W,TRM10,glucose metabolism disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25053765' target='_blank'>PMID:25053765</a>,<a href='https://www.yeastgenome.org/disease/DOID:4194' target='_blank'>glucose metabolism disease</a>,<a href='https://www.yeastgenome.org/locus/YOL093W/disease' target='_blank'>YOL093W</a>
YOL112W,MSB4,Ewing sarcoma,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/14521938' target='_blank'>PMID:14521938</a>,<a href='https://www.yeastgenome.org/disease/DOID:3369' target='_blank'>Ewing sarcoma</a>,<a href='https://www.yeastgenome.org/locus/YOL112W/disease' target='_blank'>YOL112W</a>
YOL112W,MSB4,Ewing sarcoma,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/14521938' target='_blank'>PMID:14521938</a>,<a href='https://www.yeastgenome.org/disease/DOID:3369' target='_blank'>Ewing sarcoma</a>,<a href='https://www.yeastgenome.org/locus/YOL112W/disease' target='_blank'>YOL112W</a>
YOL123W,HRP1,autosomal dominant limb-girdle muscular dystrophy type 3,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/24647604' target='_blank'>PMID:24647604</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110306' target='_blank'>autosomal dominant limb-girdle muscular dystrophy type 3</a>,<a href='https://www.yeastgenome.org/locus/YOL123W/disease' target='_blank'>YOL123W</a>
YOL123W,HRP1,autosomal dominant limb-girdle muscular dystrophy type 3,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/24647604' target='_blank'>PMID:24647604</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110306' target='_blank'>autosomal dominant limb-girdle muscular dystrophy type 3</a>,<a href='https://www.yeastgenome.org/locus/YOL123W/disease' target='_blank'>YOL123W</a>
YOL130W,ALR1,primary hypomagnesemia,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/19717468' target='_blank'>PMID:19717468</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060879' target='_blank'>primary hypomagnesemia</a>,<a href='https://www.yeastgenome.org/locus/YOL130W/disease' target='_blank'>YOL130W</a>
YOL130W,ALR1,primary hypomagnesemia,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/19717468' target='_blank'>PMID:19717468</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060879' target='_blank'>primary hypomagnesemia</a>,<a href='https://www.yeastgenome.org/locus/YOL130W/disease' target='_blank'>YOL130W</a>
YOL130W,ALR1,primary hypomagnesemia,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/19717468' target='_blank'>PMID:19717468</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060879' target='_blank'>primary hypomagnesemia</a>,<a href='https://www.yeastgenome.org/locus/YOL130W/disease' target='_blank'>YOL130W</a>
YOL130W,ALR1,primary hypomagnesemia,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/19717468' target='_blank'>PMID:19717468</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060879' target='_blank'>primary hypomagnesemia</a>,<a href='https://www.yeastgenome.org/locus/YOL130W/disease' target='_blank'>YOL130W</a>
YOL133W,HRT1,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YOL133W/disease' target='_blank'>YOL133W</a>
YOL133W,HRT1,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YOL133W/disease' target='_blank'>YOL133W</a>
YOL139C,CDC33,autism spectrum disorder,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060041' target='_blank'>autism spectrum disorder</a>,<a href='https://www.yeastgenome.org/locus/YOL139C/disease' target='_blank'>YOL139C</a>
YOL139C,CDC33,autism spectrum disorder,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060041' target='_blank'>autism spectrum disorder</a>,<a href='https://www.yeastgenome.org/locus/YOL139C/disease' target='_blank'>YOL139C</a>
YOL142W,RRP40,pontocerebellar hypoplasia type 1B,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/27777260' target='_blank'>PMID:27777260</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060266' target='_blank'>pontocerebellar hypoplasia type 1B</a>,<a href='https://www.yeastgenome.org/locus/YOL142W/disease' target='_blank'>YOL142W</a>
YOL142W,RRP40,pontocerebellar hypoplasia type 1B,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/28053271' target='_blank'>PMID:28053271</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060266' target='_blank'>pontocerebellar hypoplasia type 1B</a>,<a href='https://www.yeastgenome.org/locus/YOL142W/disease' target='_blank'>YOL142W</a>
YOL142W,RRP40,pontocerebellar hypoplasia type 1B,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/27777260' target='_blank'>PMID:27777260</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060266' target='_blank'>pontocerebellar hypoplasia type 1B</a>,<a href='https://www.yeastgenome.org/locus/YOL142W/disease' target='_blank'>YOL142W</a>
YOL142W,RRP40,pontocerebellar hypoplasia type 1B,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28053271' target='_blank'>PMID:28053271</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060266' target='_blank'>pontocerebellar hypoplasia type 1B</a>,<a href='https://www.yeastgenome.org/locus/YOL142W/disease' target='_blank'>YOL142W</a>
YOR002W,ALG6,congenital disorder of glycosylation type I,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/10359825' target='_blank'>PMID:10359825</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050570' target='_blank'>congenital disorder of glycosylation type I</a>,<a href='https://www.yeastgenome.org/locus/YOR002W/disease' target='_blank'>YOR002W</a>
YOR002W,ALG6,congenital disorder of glycosylation type I,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/10914684' target='_blank'>PMID:10914684</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050570' target='_blank'>congenital disorder of glycosylation type I</a>,<a href='https://www.yeastgenome.org/locus/YOR002W/disease' target='_blank'>YOR002W</a>
YOR002W,ALG6,congenital disorder of glycosylation type I,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/10924277' target='_blank'>PMID:10924277</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050570' target='_blank'>congenital disorder of glycosylation type I</a>,<a href='https://www.yeastgenome.org/locus/YOR002W/disease' target='_blank'>YOR002W</a>
YOR002W,ALG6,congenital disorder of glycosylation type I,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/10359825' target='_blank'>PMID:10359825</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050570' target='_blank'>congenital disorder of glycosylation type I</a>,<a href='https://www.yeastgenome.org/locus/YOR002W/disease' target='_blank'>YOR002W</a>
YOR002W,ALG6,congenital disorder of glycosylation type I,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/10914684' target='_blank'>PMID:10914684</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050570' target='_blank'>congenital disorder of glycosylation type I</a>,<a href='https://www.yeastgenome.org/locus/YOR002W/disease' target='_blank'>YOR002W</a>
YOR002W,ALG6,congenital disorder of glycosylation type I,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/10924277' target='_blank'>PMID:10924277</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050570' target='_blank'>congenital disorder of glycosylation type I</a>,<a href='https://www.yeastgenome.org/locus/YOR002W/disease' target='_blank'>YOR002W</a>
YOR022C,DDL1,hereditary spastic paraplegia 28,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/27402848' target='_blank'>PMID:27402848</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110779' target='_blank'>hereditary spastic paraplegia 28</a>,<a href='https://www.yeastgenome.org/locus/YOR022C/disease' target='_blank'>YOR022C</a>
YOR022C,DDL1,hereditary spastic paraplegia 28,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/27402848' target='_blank'>PMID:27402848</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110779' target='_blank'>hereditary spastic paraplegia 28</a>,<a href='https://www.yeastgenome.org/locus/YOR022C/disease' target='_blank'>YOR022C</a>
YOR022C,DDL1,hereditary spastic paraplegia 54,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/27402848' target='_blank'>PMID:27402848</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110806' target='_blank'>hereditary spastic paraplegia 54</a>,<a href='https://www.yeastgenome.org/locus/YOR022C/disease' target='_blank'>YOR022C</a>
YOR022C,DDL1,hereditary spastic paraplegia 54,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/27402848' target='_blank'>PMID:27402848</a>,<a href='https://www.yeastgenome.org/disease/DOID:0110806' target='_blank'>hereditary spastic paraplegia 54</a>,<a href='https://www.yeastgenome.org/locus/YOR022C/disease' target='_blank'>YOR022C</a>
YOR042W,CUE5,neurodegenerative disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/25042851' target='_blank'>PMID:25042851</a>,<a href='https://www.yeastgenome.org/disease/DOID:1289' target='_blank'>neurodegenerative disease</a>,<a href='https://www.yeastgenome.org/locus/YOR042W/disease' target='_blank'>YOR042W</a>
YOR042W,CUE5,neurodegenerative disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25042851' target='_blank'>PMID:25042851</a>,<a href='https://www.yeastgenome.org/disease/DOID:1289' target='_blank'>neurodegenerative disease</a>,<a href='https://www.yeastgenome.org/locus/YOR042W/disease' target='_blank'>YOR042W</a>
YOR056C,NOB1,colorectal cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25624720' target='_blank'>PMID:25624720</a>,<a href='https://www.yeastgenome.org/disease/DOID:9256' target='_blank'>colorectal cancer</a>,<a href='https://www.yeastgenome.org/locus/YOR056C/disease' target='_blank'>YOR056C</a>
YOR067C,ALG8,congenital disorder of glycosylation type I,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/15235028' target='_blank'>PMID:15235028</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050570' target='_blank'>congenital disorder of glycosylation type I</a>,<a href='https://www.yeastgenome.org/locus/YOR067C/disease' target='_blank'>YOR067C</a>
YOR067C,ALG8,congenital disorder of glycosylation type I,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/15235028' target='_blank'>PMID:15235028</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050570' target='_blank'>congenital disorder of glycosylation type I</a>,<a href='https://www.yeastgenome.org/locus/YOR067C/disease' target='_blank'>YOR067C</a>
YOR100C,CRC1,lipid metabolism disorder,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/11162577' target='_blank'>PMID:11162577</a>,<a href='https://www.yeastgenome.org/disease/DOID:3146' target='_blank'>lipid metabolism disorder</a>,<a href='https://www.yeastgenome.org/locus/YOR100C/disease' target='_blank'>YOR100C</a>
YOR100C,CRC1,lipid metabolism disorder,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/11162577' target='_blank'>PMID:11162577</a>,<a href='https://www.yeastgenome.org/disease/DOID:3146' target='_blank'>lipid metabolism disorder</a>,<a href='https://www.yeastgenome.org/locus/YOR100C/disease' target='_blank'>YOR100C</a>
YOR101W,RAS1,Costello syndrome,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050469' target='_blank'>Costello syndrome</a>,<a href='https://www.yeastgenome.org/locus/YOR101W/disease' target='_blank'>YOR101W</a>
YOR101W,RAS1,Costello syndrome,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050469' target='_blank'>Costello syndrome</a>,<a href='https://www.yeastgenome.org/locus/YOR101W/disease' target='_blank'>YOR101W</a>
YOR101W,RAS1,urinary bladder cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:11054' target='_blank'>urinary bladder cancer</a>,<a href='https://www.yeastgenome.org/locus/YOR101W/disease' target='_blank'>YOR101W</a>
YOR101W,RAS1,urinary bladder cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:11054' target='_blank'>urinary bladder cancer</a>,<a href='https://www.yeastgenome.org/locus/YOR101W/disease' target='_blank'>YOR101W</a>
